cycle,r_squared,p_center,p_height,p_width,p_fwhm,p_rise_time,p_decay_time,p_rise_decay_symmetry,p_sharpness,p_on,p_off,q_center,q_height,q_width,q_fwhm,q_rise_time,q_decay_time,q_rise_decay_symmetry,q_sharpness,q_on,q_off,r_center,r_height,r_width,r_fwhm,r_rise_time,r_decay_time,r_rise_decay_symmetry,r_sharpness,r_on,r_off,s_center,s_height,s_width,s_fwhm,s_rise_time,s_decay_time,s_rise_decay_symmetry,s_sharpness,s_on,s_off,t_center,t_height,t_width,t_fwhm,t_rise_time,t_decay_time,t_rise_decay_symmetry,t_sharpness,t_on,t_off,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval
386,0.9883554508885398,380209.6137114205,4113.00554620064,17.750825626019594,52.0,21.0,31.0,0.40384615384615385,0.012447795857433427,380189.0,380241.0,380317.3570629266,-3679.8380795723733,6.539777862217747,19.0,12.0,7.0,0.631578947368421,-0.14438907348402924,380305.0,380324.0,380350.3859386645,48197.63187084327,10.094553239416445,26.0,13.0,13.0,0.5,0.04452625918034624,380338.0,380363.0,380380.61895158706,-10730.600402247592,7.4740318425345675,20.0,8.0,12.0,0.4,-0.09675141930756856,380373.0,380393.0,380581.11230587907,11214.953486201652,31.764635330771913,83.0,46.0,37.0,0.5542168674698795,0.006330416274672961,380535.0,380618.0,116.0,64.0,88.0,225.0,313.0,52.0,677.0,681.0
387,0.9880870887287908,380894.44384706044,3610.666695675904,15.882317665385957,48.0,18.0,30.0,0.375,0.014003576404208701,380876.0,380924.0,381003.40547491756,-4060.0107554207093,6.539777862217747,21.0,13.0,8.0,0.6190476190476191,-0.12230564515687971,380990.0,381011.0,381036.9844931455,49055.51219898827,9.941905412538501,26.0,13.0,13.0,0.5,0.04470196225051914,381024.0,381050.0,381067.33145361283,-11035.278482455731,6.539777862217747,20.0,7.0,13.0,0.35,-0.1023439995310865,381060.0,381080.0,381265.942441519,10685.28969754779,33.63314329140555,85.0,45.0,40.0,0.5294117647058824,0.005760568466874563,381221.0,381305.0,114.0,66.0,90.0,225.0,315.0,48.0,685.0,686.0
388,0.9885999782344327,381768.47122075956,4447.675774151795,16.816571645702776,52.0,32.0,20.0,0.6153846153846154,0.011367188959427121,381736.0,381788.0,381868.50617588224,-2723.3020585921304,5.605523881900925,16.0,11.0,5.0,0.6875,-0.22187485681490834,381858.0,381874.0,381901.4801842259,49334.13434219765,10.209395324577152,26.0,13.0,13.0,0.5,0.04336503849159373,381888.0,381914.0,381931.40547473985,-8858.58882620097,6.539777862217747,18.0,6.0,12.0,0.3333333333333333,-0.12707280059834555,381925.0,381943.0,382136.02737369906,10911.886988500102,32.69888931108873,90.0,52.0,38.0,0.5777777777777777,0.005104965504337749,382085.0,382174.0,122.0,70.0,85.0,231.0,316.0,52.0,877.0,865.0
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,0.9900187130581027,383652.64108511957,4215.831389301249,14.948063685069135,52.0,35.0,17.0,0.6730769230769231,0.015742849293540476,383618.0,383670.0,383744.5095930801,-4065.654026597562,5.605523881900925,16.0,11.0,5.0,0.6875,-0.1908532611464363,383734.0,383750.0,383776.21478528745,49386.6587302544,10.131521773843954,26.0,13.0,13.0,0.5,0.04345447112462902,383763.0,383789.0,383806.9089110074,-8616.761826710934,6.539777862217747,20.0,7.0,13.0,0.35,-0.11081703837601442,383800.0,383820.0,384008.857509339,9804.51238787373,34.56739727167648,85.0,45.0,40.0,0.5294117647058824,0.005160228673518274,383964.0,384049.0,116.0,64.0,86.0,229.0,315.0,52.0,1884.0,1875.0
391,0.8430526926664496,384009.96162767935,5178.682535152179,18.4232577092065,55.0,29.0,26.0,0.5272727272727272,0.010408904865669935,383981.0,384036.0,384522.06574601977,-9262.348385032145,10.27679378348503,462.0,450.0,12.0,0.974025974025974,-0.043541827274504896,384072.0,384534.0,384557.04525437555,42495.864738056895,9.523829575056952,24.0,12.0,12.0,0.5,0.050026794059973574,384545.0,384569.0,384587.7643896202,-15849.815950533779,8.408285822851388,53.0,10.0,43.0,0.18867924528301888,-0.06100393148359743,384578.0,384630.0,384787.55615293956,2587.0662572061788,12.994623544406693,38.0,20.0,18.0,0.5263157894736842,0.02329153385860533,384768.0,384806.0,91.0,36.0,558.0,176.0,734.0,55.0,358.0,780.0
392,0.9937914492698052,385596.8685079606,3943.2985926453143,17.87598306348671,49.0,24.0,25.0,0.4897959183673469,0.008600199437998073,385573.0,385622.0,385697.41568832425,-4610.868981417659,6.539777862217747,18.0,11.0,7.0,0.6111111111111112,-0.14836346956662042,385686.0,385704.0,385729.34217644227,50057.33803540895,10.131779916063548,26.0,13.0,13.0,0.5,0.04416710170731752,385716.0,385742.0,385759.7451058386,-8657.502006992021,7.4740318425345675,21.0,8.0,13.0,0.38095238095238093,-0.11047408041519377,385752.0,385773.0,385963.942441519,9840.979234704799,33.63314329140555,83.0,44.0,39.0,0.5301204819277109,0.0064558874378988435,385920.0,386003.0,113.0,64.0,87.0,230.0,317.0,49.0,1583.0,1173.0
393,0.9180938830082478,385964.6218989593,7105.976282895615,23.44735985219555,66.0,36.0,30.0,0.5454545454545454,0.009451097310511717,385930.0,385995.0,386429.2356103798,-6938.872771700163,8.408285822851388,396.0,386.0,10.0,0.9747474747474747,-0.06879981215832728,386043.0,386439.0,386462.87891477766,44018.782226371644,9.67622721340492,24.0,12.0,12.0,0.5,0.04737981293606704,386451.0,386475.0,386493.67945744016,-13614.472292410932,7.4740318425345675,28.0,9.0,19.0,0.32142857142857145,-0.0709910497555215,386485.0,386512.0,386689.7917633193,6451.322717710206,19.874130126739647,56.0,28.0,28.0,0.5,0.010696582013359024,386662.0,386718.0,113.0,48.0,469.0,206.0,675.0,65.0,372.0,733.0
394,0.988187547197381,387295.47122075956,4436.176524691577,16.816571645702776,53.0,33.0,20.0,0.6226415094339622,0.010712347672506721,387262.0,387315.0,387385.5095930801,-3754.8771930947732,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.1935699581003906,387376.0,387391.0,387417.40736159845,47544.4237668926,10.179118257374034,26.0,13.0,13.0,0.5,0.04315221448319944,387404.0,387430.0,387448.11348541646,-8906.041095732277,6.539777862217741,20.0,7.0,13.0,0.35,-0.11029384377890301,387441.0,387461.0,387649.772577159,10672.711107614407,35.50165125203919,93.0,52.0,41.0,0.5591397849462365,0.0049253385343317364,387598.0,387691.0,114.0,61.0,85.0,230.0,315.0,53.0,1330.0,955.0
395,0.9902717382613849,388029.0191861603,2324.8377100686184,11.211047763801242,39.0,13.0,26.0,0.3333333333333333,0.031125672742267897,388016.0,388055.0,388134.5945252459,-2869.9232473460056,6.539777862217581,17.0,11.0,6.0,0.6470588235294118,-0.20259356277845764,388124.0,388141.0,388167.7804649452,48619.45350873789,10.2694004269722,26.0,13.0,13.0,0.5,0.04326708030260521,388155.0,388181.0,388197.84502398316,-9324.279824711832,6.539777862217747,19.0,7.0,12.0,0.3684210526315789,-0.11415754712942336,388191.0,388210.0,388396.857509339,10912.897304248563,34.56739727171903,86.0,46.0,40.0,0.5348837209302325,0.005258136966683307,388351.0,388437.0,108.0,69.0,86.0,227.0,313.0,39.0,731.0,750.0
396,0.9906182219900657,388871.47122075956,4375.72254152661,16.816571645667395,51.0,31.0,20.0,0.6078431372549019,0.01019433669485607,388840.0,388891.0,388966.5945248724,-2752.0757753054804,6.5397778534258455,16.0,10.0,6.0,0.625,-0.20840877324349993,388957.0,388973.0,388999.97132457054,49661.98087533009,10.273025615690289,26.0,13.0,13.0,0.5,0.04322099683824228,388987.0,389013.0,389029.75827788125,-8726.004040747048,6.539777862215815,19.0,7.0,12.0,0.3684210526315789,-0.12260286395133006,389023.0,389042.0,389229.772577159,10943.614360643234,35.501651251500306,88.0,47.0,41.0,0.5340909090909091,0.005781061320944337,389183.0,389271.0,117.0,66.0,85.0,229.0,314.0,51.0,845.0,832.0
397,0.8415834673081489,389230.87669549935,5654.225572382462,19.109740506480435,54.0,27.0,27.0,0.5,0.011784351031847563,389204.0,389258.0,389728.06574601977,-9442.975032198923,10.27679378348503,443.0,431.0,12.0,0.9729119638826185,-0.039907836499221236,389298.0,389740.0,389763.4082250319,42186.25192205442,9.523974841856138,24.0,12.0,12.0,0.5,0.05021793392708823,389751.0,389775.0,389793.7643896202,-16280.937165440015,8.408285822851388,48.0,10.0,38.0,0.20833333333333334,-0.06151601940495907,389784.0,389832.0,389996.47122075956,3381.973184686096,13.75901316466591,43.0,23.0,20.0,0.5348837209302325,0.016917619723732773,389973.0,390016.0,94.0,40.0,534.0,184.0,718.0,54.0,360.0,764.0
398,0.9883125457386729,390709.3862885795,4320.133576994402,17.750825626019594,52.0,31.0,21.0,0.5961538461538461,0.010117181874895652,390678.0,390730.0,390803.5095930801,-3802.5136024459257,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.20688001709135256,390794.0,390809.0,390834.7046860076,47524.8138497701,10.059233267471527,26.0,13.0,13.0,0.5,0.04401024144996671,390822.0,390848.0,390865.4289284462,-8891.052411718456,6.539777862217747,21.0,7.0,14.0,0.3333333333333333,-0.11086878227527272,390858.0,390879.0,391069.02737369906,10026.745818099236,32.69888931108873,88.0,50.0,38.0,0.5681818181818182,0.00502071958026896,391019.0,391107.0,116.0,64.0,85.0,228.0,313.0,52.0,1478.0,1071.0
399,0.9874856676074258,391522.55615293956,3462.678624150248,15.882317665311414,49.0,31.0,18.0,0.6326530612244898,0.013768283400400823,391492.0,391541.0,391617.4996507284,-3488.8732755889896,6.539777862217747,18.0,11.0,7.0,0.6111111111111112,-0.15620376510217612,391606.0,391624.0,391650.37507742044,47482.713335935005,10.269783902488953,26.0,13.0,13.0,0.5,0.04347823290539219,391637.0,391663.0,391680.8673984474,-9509.470967813373,7.474031842534089,21.0,8.0,13.0,0.38095238095238093,-0.1044079119568482,391673.0,391694.0,391881.02737369906,10665.236082665137,32.69888931107741,84.0,46.0,38.0,0.5476190476190477,0.005698563232501484,391835.0,391919.0,114.0,65.0,88.0,225.0,313.0,49.0,813.0,816.0
400,0.9905703427235067,392363.52877924044,4068.6449196570816,16.816571645702776,52.0,20.0,32.0,0.38461538461538464,0.010899105518894251,392344.0,392396.0,392472.59452526015,-3203.0000033637198,6.539777862217747,17.0,11.0,6.0,0.6470588235294118,-0.17694957988995932,392462.0,392479.0,392506.3214284349,49744.73378837288,10.326365471125436,26.0,13.0,13.0,0.5,0.043288269834836725,392493.0,392519.0,392536.32054257224,-8997.537871757744,7.474031842534563,20.0,7.0,13.0,0.35,-0.12287048838478873,392529.0,392549.0,392739.942441519,10886.58885182264,33.63314329140554,88.0,49.0,39.0,0.5568181818181818,0.005163016189323188,392691.0,392779.0,118.0,66.0,87.0,230.0,317.0,52.0,838.0,856.0
401,0.9887220387049883,393461.55615293956,3460.6523358993704,15.882317665385957,50.0,32.0,18.0,0.64,0.018701199782071052,393430.0,393480.0,393551.5095930801,-3317.2210130967455,5.605523881900925,14.0,9.0,5.0,0.6428571428571429,-0.22304015511965208,393543.0,393557.0,393583.71257481305,51725.3883748463,10.228989384718133,26.0,13.0,13.0,0.5,0.04289342652708288,393571.0,393597.0,393613.4904070591,-7263.890120637328,5.605523881900925,19.0,6.0,13.0,0.3157894736842105,-0.15672478100449072,393608.0,393626.0,393817.857509339,10741.190706884432,34.56739727172237,93.0,53.0,40.0,0.5698924731182796,0.00443511423990522,393765.0,393858.0,113.0,63.0,83.0,232.0,315.0,50.0,1101.0,1077.0
402,0.9916355861820098,394451.8958816597,3306.11013283772,12.14530174411867,43.0,29.0,14.0,0.6744186046511628,0.030498801646357564,394423.0,394466.0,394538.59452526015,-3986.8752845042122,6.539777862217747,17.0,11.0,6.0,0.6470588235294118,-0.18067977677325467,394528.0,394545.0,394570.55458393187,49037.252367787216,10.132632526472554,26.0,13.0,13.0,0.5,0.043829916943883586,394558.0,394584.0,394601.16784057306,-8848.525536534155,6.539777862217747,20.0,7.0,13.0,0.35,-0.11271312832352216,394594.0,394614.0,394801.857509339,9935.40391309623,34.567395717627775,84.0,44.0,40.0,0.5238095238095238,0.005533606758105687,394758.0,394842.0,105.0,62.0,86.0,228.0,314.0,43.0,990.0,987.0
403,0.9880461569154816,395394.72601729963,3066.942773211498,14.013809704752314,49.0,33.0,16.0,0.673469387755102,0.026410912102253607,395362.0,395411.0,395480.5095930801,-3661.8387622904784,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.20842255181209565,395471.0,395486.0,395512.3145043806,49343.744148269776,10.223297778333734,26.0,13.0,13.0,0.5,0.04296352489524274,395499.0,395525.0,395542.89568851894,-8425.700500275785,6.539777862217663,20.0,7.0,13.0,0.35,-0.1156486473862235,395536.0,395556.0,395746.02737369906,10780.346996591028,32.69888931108855,87.0,49.0,38.0,0.5632183908045977,0.0058042664975900314,395697.0,395784.0,109.0,60.0,85.0,228.0,313.0,49.0,943.0,942.0
404,0.9916195938749519,396328.55615293956,3350.3349840872697,15.882317664780619,49.0,31.0,18.0,0.6326530612244898,0.01907201724000078,396298.0,396347.0,396418.5945252181,-4260.078995625422,6.53977786218416,17.0,11.0,6.0,0.6470588235294118,-0.17405999556988686,396408.0,396425.0,396450.95549632615,50821.733475343346,10.293444873991476,26.0,13.0,13.0,0.5,0.04329890484404644,396438.0,396464.0,396481.6024018279,-8639.340290343263,7.474031842529147,21.0,8.0,13.0,0.38095238095238093,-0.11049743939362942,396474.0,396495.0,396685.02737369906,10848.633557006486,32.69888931058448,84.0,46.0,38.0,0.5476190476190477,0.005363270057404329,396639.0,396723.0,110.0,61.0,87.0,228.0,315.0,49.0,934.0,938.0
405,0.9916830961141534,397231.6137114205,3806.887660279472,17.750825626019594,53.0,22.0,31.0,0.41509433962264153,0.009220010597815574,397211.0,397263.0,397333.5095930801,-3957.448519790529,5.605523881900925,16.0,11.0,5.0,0.6875,-0.19743508302382234,397323.0,397339.0,397365.3326588072,51037.033527229025,10.157388876748549,26.0,13.0,13.0,0.5,0.04335049309561556,397352.0,397378.0,397395.79905865074,-8771.467014063332,6.539777862217708,20.0,7.0,13.0,0.35,-0.11440015964873805,397389.0,397409.0,397598.942441519,10346.720471853043,33.63314329139862,87.0,48.0,39.0,0.5517241379310345,0.005214775518032199,397551.0,397638.0,112.0,60.0,86.0,229.0,315.0,52.0,900.0,915.0
406,0.98458000335306,398050.27398270037,2565.275066857773,14.01380970475223,42.0,16.0,26.0,0.38095238095238093,0.020242848420682618,398034.0,398076.0,398156.50959307933,-3077.12557198719,5.605523881900925,16.0,11.0,5.0,0.6875,-0.20127009689434658,398146.0,398162.0,398188.9876397491,47284.42934417346,10.09327635657229,26.0,13.0,13.0,0.5,0.043902362352467285,398176.0,398202.0,398219.17032541835,-9577.454391070389,6.539777862217747,20.0,7.0,13.0,0.35,-0.11029456362844167,398212.0,398232.0,398418.857509339,11468.074255981659,34.56739727172237,89.0,49.0,40.0,0.550561797752809,0.005915809003218097,398370.0,398459.0,112.0,70.0,86.0,227.0,313.0,42.0,819.0,823.0
407,0.8239423966501265,399205.32649774285,3880.0886695150143,16.816571645732232,45.0,21.0,24.0,0.4666666666666667,0.016575904902976404,399184.0,399229.0,399670.06574601977,-9594.00753594371,10.27679378335174,422.0,410.0,12.0,0.9715639810426541,-0.0434705977832918,399260.0,399682.0,399705.00735553,42532.38628455536,9.61135306758037,24.0,12.0,12.0,0.5,0.04966905370782525,399693.0,399717.0,399735.7643896202,-15992.547638768528,8.4082858227044,47.0,10.0,37.0,0.2127659574468085,-0.06062618635740489,399726.0,399772.0,399935.5561529396,2797.5943481757135,12.994623544406739,39.0,21.0,18.0,0.5384615384615384,0.021646569942786065,399915.0,399954.0,76.0,31.0,512.0,182.0,694.0,45.0,1158.0,1516.0
408,0.9918064281197743,400728.7835757806,4522.4375023415205,19.619333586653237,54.0,23.0,31.0,0.42592592592592593,0.008407036059517644,400706.0,400760.0,400834.4246609001,-3341.8937374625875,4.671269901584105,14.0,9.0,5.0,0.6428571428571429,-0.22055490466666086,400825.0,400839.0,400865.74808948033,51812.056647099824,10.1847690398932,26.0,13.0,13.0,0.5,0.04303074795892706,400853.0,400879.0,400895.51453762053,-7193.259757877675,5.605523881900925,18.0,6.0,12.0,0.3333333333333333,-0.14013602870498426,400890.0,400908.0,401098.51778061886,10301.771328792442,38.30441319298966,94.0,50.0,44.0,0.5319148936170213,0.004989404222403981,401049.0,401143.0,119.0,65.0,83.0,235.0,318.0,54.0,1520.0,1161.0
409,0.9879578468714908,401681.81094947964,3580.598782828385,13.079555724431087,49.0,34.0,15.0,0.6938775510204082,0.02509910651302532,401648.0,401697.0,401770.3820535546,-3878.198643310733,5.605523881900925,16.0,10.0,6.0,0.625,-0.18914881195665398,401760.0,401776.0,401801.41081873566,49256.609788781876,10.115479956157968,26.0,13.0,13.0,0.5,0.04357211729787037,401788.0,401814.0,401832.0498628182,-8569.987707221399,6.539777862217747,20.0,7.0,13.0,0.35,-0.11317290370909738,401825.0,401845.0,402031.942441519,10644.80345438074,33.63314329140555,88.0,49.0,39.0,0.5568181818181818,0.005067672799215822,401983.0,402071.0,112.0,63.0,85.0,226.0,311.0,49.0,956.0,936.0
410,0.9862488566289273,402590.64108511957,3234.5885649361485,14.948063685069135,50.0,33.0,17.0,0.66,0.01707884634661503,402558.0,402608.0,402679.3667592719,-4522.691781652644,5.605523881900925,16.0,10.0,6.0,0.625,-0.1565869766166504,402669.0,402685.0,402710.6576584684,46850.19158506005,9.997728782415969,26.0,13.0,13.0,0.5,0.044227970189273866,402698.0,402724.0,402741.59452512796,-9598.14488735665,6.539777862217747,21.0,8.0,13.0,0.38095238095238093,-0.09401489574609562,402734.0,402755.0,402942.942441519,11096.21805216401,33.63314329140555,89.0,50.0,39.0,0.5617977528089888,0.004743785756267415,402893.0,402982.0,111.0,61.0,86.0,227.0,313.0,50.0,909.0,909.0
411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.9904097888643686,404307.47122075956,4888.362261517758,16.816571645702776,53.0,33.0,20.0,0.6226415094339622,0.013279487632398917,404274.0,404327.0,404401.5095930801,-3526.2082041788003,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.23578741144776436,404392.0,404407.0,404432.97473537485,51765.77304255328,10.260375193761302,26.0,13.0,13.0,0.5,0.042949596609377326,404420.0,404446.0,404463.40547473985,-7858.740028696628,6.539777862217747,18.0,6.0,12.0,0.3333333333333333,-0.1355218354595532,404457.0,404475.0,404666.857509339,11159.549013182364,34.56739727172237,91.0,51.0,40.0,0.5604395604395604,0.0051627349393284045,404616.0,404707.0,118.0,65.0,83.0,232.0,315.0,53.0,1717.0,1722.0
413,0.8877477439864233,404667.7917633193,6796.9934257296645,22.301013264832452,64.0,36.0,28.0,0.5625,0.008936606847874997,404632.0,404696.0,405151.1506781998,-7876.472329639621,9.34253980316821,425.0,414.0,11.0,0.9741176470588235,-0.05012940625247996,404738.0,405162.0,405186.1319873495,43961.016233759154,9.593369521867364,24.0,12.0,12.0,0.5,0.04805004907384319,405174.0,405198.0,405216.67945744016,-14433.511815495436,7.474031842532802,33.0,9.0,24.0,0.2727272727272727,-0.06887149463996954,405208.0,405241.0,405413.9616291808,4653.172416213792,18.345350886221244,51.0,25.0,26.0,0.49019607843137253,0.012954217332328986,405390.0,405440.0,106.0,42.0,503.0,199.0,702.0,64.0,361.0,754.0
414,0.9934503581299319,406151.6986436005,3797.7302673115114,18.685079606314286,51.0,22.0,29.0,0.43137254901960786,0.008119493447301333,406130.0,406181.0,406254.5945250046,-4349.69847973974,6.539777862217738,17.0,11.0,6.0,0.6470588235294118,-0.17532849476776194,406244.0,406261.0,406286.0860005405,47523.1440661414,10.161748059494753,26.0,13.0,13.0,0.5,0.0440106984492713,406273.0,406299.0,406316.8137548526,-8859.122072732573,7.474031842534566,21.0,8.0,13.0,0.38095238095238093,-0.10341104264035039,406309.0,406330.0,406515.6027127989,9113.873311348936,36.21316440456637,88.0,45.0,43.0,0.5113636363636364,0.005261165585111005,406472.0,406559.0,114.0,63.0,86.0,229.0,315.0,51.0,1480.0,1099.0
415,0.9857499064480837,407017.44384706044,4104.592978173135,15.882317665385957,52.0,18.0,34.0,0.34615384615384615,0.013364954437293365,406999.0,407051.0,407125.5095930801,-3043.8145412890763,5.605523881900925,16.0,11.0,5.0,0.6875,-0.2029634380426629,407115.0,407131.0,407158.54990968964,49713.92425941285,10.22546593145564,27.0,14.0,13.0,0.5185185185185185,0.04351324919719868,407145.0,407172.0,407188.4266125635,-8843.97458132112,6.539777862217747,19.0,6.0,13.0,0.3157894736842105,-0.12891462126951014,407182.0,407201.0,407392.02737369906,11546.589027198346,32.69888931108873,90.0,52.0,38.0,0.5777777777777777,0.004710287175553117,407340.0,407430.0,116.0,64.0,86.0,229.0,315.0,52.0,866.0,873.0
416,0.9886331218276806,407947.47122075956,4767.185511139334,16.816571645702776,54.0,34.0,20.0,0.6296296296296297,0.011538474099625,407913.0,407967.0,408040.5095930801,-2775.0949806446965,5.605523881900925,15.0,10.0,5.0,0.6666666666666666,-0.2166091563498881,408031.0,408046.0,408073.63463785016,49885.10526658707,10.204077975328381,26.0,13.0,13.0,0.5,0.04363342513876781,408061.0,408087.0,408103.4185180446,-8875.733021499778,6.539777862217747,19.0,6.0,13.0,0.3157894736842105,-0.1298227114851972,408097.0,408116.0,408305.942441519,10969.688479333268,33.63314329140555,87.0,48.0,39.0,0.5517241379310345,0.004871466513560576,408258.0,408345.0,118.0,64.0,85.0,229.0,314.0,54.0,933.0,915.0
